incident_id,description,machine_prediction,confidence,human_label,correct,notes
68272,Individuals associated with the white supremacist group White Lives Matter and the antisemitic Goyim Defense League posted antisemitic fliers in a residential area.,Groups / Movements,0.5707410219510396,,,
63513,"A synagogue received a voice message from an individual who said, ""You do realize by supporting genocide that means its sic ok for people to commit genocide against you...? It's time to end Israel and all the Jews.""",Groups / Movements,0.589175665696462,,,
68752,"Patriot Front, a white supremacist group, posted stickers that read: ""Deport invaders, keep America American,"" ""Strong families, strong nations,"" ""Better dead than red"" and ""No Zionists in government, we serve one nation.""",Groups / Movements,0.6618683897654215,,,
72139,"At an anti-Israel rally organized by groups including the Palestinian American Community Center, Jewish Voice for Peace and the Party for Socialism and Liberation, protesters chanted, ""Long live the Intifada"" and displayed signs with messages that included: ""When people are occupied, resistance is justified,"" which were created and distributed in the direct aftermath of October 7, 2023, to support Hamas's antisemitic terrorist attack.",Groups / Movements,0.553607547601064,,,
65938,"A middle school student bullied a Jewish classmate and repeatedly yelled, ""Free Palestine, Free Hamas"" at them.",Groups / Movements,0.4730367306073507,,,
69499,Individuals associated with the antisemitic Goyim Defense League distributed antisemitic propaganda around a residential neighborhood.,Groups / Movements,0.6948704365094502,,,
68283,"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""Strong families, strong nations"" and ""One nation, against invasion.""",Groups / Movements,0.6036343816121419,,,
72729,"At an anti-Israel rally organized by the Palestinian Youth Movement, the ANSWER Coalition, the Party for Socialism and Liberation, US Palestinian Community Network, Students for Justice in Palestine, Al-Awda, the Palestinian Feminist Collective, the International Jewish Anti-Zionist Network and the Arab Resource and Organizing Center, protesters held signs from the Party for Socialism and Liberation with messages that included: ""Resistance is justified when people are occupied,"" which were created and distributed in the direct aftermath of October 7, 2023, to support Hamas's antisemitic terrorist attack. A speaker said, ""It is our people's right to resist the criminal occupation and the invasions that threaten all of us,"" and ""We will continue our work here to heighten the political contradictions of Zionism until it is absolutely, absolutely infeasible for anybody to support the Zionist colonial project ever again."" Another speaker said, ""The more that you kill, the more that there will be those who rise up to take their place... From the south to Beirut all our martyrs we salute,"" language commonly used to support the antisemitic U.S.-designated terror groups Hamas and Hezbollah.",Groups / Movements,0.655866114616394,,,
64535,"A Jewish student at the University of San Diego received two antisemitic phone calls from an individual who said, ""I just want to say Israel is being tried for war crimes right now and committing genocide in Gaza"" and ""You are a Zionist pig and I can do what I want"" as well as disparaging sexual remarks.",Groups / Movements,0.5496966484387715,,,
72451,"At an anti-Israel rally organized by the Party for Socialism and Liberation, Al-Awda, Houstonians for Palestinian Liberation, Students for Justice in Palestine, the Palestinian Youth Movement and Jewish Voice for Peace, protesters displayed signs with messages that included: ""When people are occupied, resistance is justified,"" ""Intifada, Intifada; Long live the Intifada"" and ""There is only one solution; Intifada, revolution,"" slogans commonly used to support Hamas's antisemitic October 7, 2023, terrorist attack and as a call for violence against Israel and the Jewish community.",Groups / Movements,0.6129259430567423,,,
72521,"At an anti-Israel rally organized by the Party for Socialism and Liberation, protesters displayed signs with messages that read: ""Resistance against occupation is a human right.""",Groups / Movements,0.5922424160639445,,,
65842,"A synagogue employee received threatening antisemitic text messages from an anonymous number, including a message that read: ""An organization that's blowing up hospitals, leaving kids without parents and dying of hunger. FUCKING GENOCIDE! FUCK ALL JEWISH MFS sic , OUR WRATH WILL BE SWIFT AND BRUTAL!""",Groups / Movements,0.5329239610036214,,,
66084,"A synagogue received an antisemitic phone call from an individual who said, ""Your people are animals. They're barbarians committing genocide and ethnic cleansing. And they have been doing it for decades, and then you all scream, 'Antisemitism, antisemitism!' You're animals. You need to be wiped off the face of the earth.""",Key Concepts / Definitions,0.5961767080624898,,,
71095,Antisemitic comments were left on an Instagram post of a Jewish fraternity at Bradley University.,Key Concepts / Definitions,0.5443146470387776,,,
67295,"An individual made antisemitic comments to Jewish summer camp participants and a counselor during an excursion, including, ""Well for believing in all those commandments and shit, Jews sure do kill and murder and steal and lie a lot.""",Key Concepts / Definitions,0.6036401036580403,,,
64143,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
71339,A middle school student made antisemitic and racist comments in earshot of classmates.,Key Concepts / Definitions,0.4153360966046651,,,
66118,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
64188,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
71116,A government office received an antisemitic email.,Key Concepts / Definitions,0.4974405411084493,,,
64146,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.554411614259084,,,
69547,A synagogue received a threatening antisemitic email.,Key Concepts / Definitions,0.5317679885228475,,,
63468,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
69276,"An online Jewish prayer service was disrupted by an individual who posted antisemitic and offensive imagery, including Nazi symbols.",Key Concepts / Definitions,0.4766362849076589,,,
64196,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
68570,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
63816,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
64190,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
66716,"A teacher received an antisemitic email that read: ""All Jews need to be exterminated...They are the enemy of all mankind and there is no reconciling that.""",Key Concepts / Definitions,0.4991611483891805,,,
69700,A Jewish public school administrator was targeted with antisemitic threats.,Key Concepts / Definitions,0.519751870950063,,,
66892,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
65911,"Multiple students at the University of Southern California received antisemitic and homophobic text messages that read: ""Piece of shit little Jew,"" ""Disgraceful Jewish creatures"" and photos of students' heads pasted onto explicit images.",Key Concepts / Definitions,0.4935263338883718,,,
64606,An individual received an antisemitic and conspiratorial letter in the mail.,Key Concepts / Definitions,0.5236218813260396,,,
69799,"An individual made conspiratorial antisemitic comments in a workplace about Jewish people controlling the government and media, as well as anti-Zionist comments.",Key Concepts / Definitions,0.6058081630071004,,,
64472,A city council meeting was disrupted by individuals who made antisemitic and racist comments.,Key Concepts / Definitions,0.4571689608891805,,,
68592,A synagogue received a harassing anti-Israel letter in the mail.,Key Concepts / Definitions,0.5075247529347737,,,
68417,An individual left antisemitic comments on a synagogue's social media page directed towards the rabbi.,Key Concepts / Definitions,0.5286404136021932,,,
67646,A Jewish museum received an antisemitic bomb threat.,Key Concepts / Definitions,0.503490531762441,,,
70486,"A church received a threatening antisemitic email calling on individuals to ""hunt and kill the Jewish community.""",Key Concepts / Definitions,0.4839136544068654,,,
64856,"Several individuals made antisemitic remarks during a Jewish Law Students Association brunch at Loyola Marymount University, including saying, ""Get the fuck out of here all you ugly ass little Jewish people in this bitch,"" ""take that hat off your head"" to a student wearing a yarmulke, and calling Jewish students and professors ""kikes"" and ""Nazis.""",Key Concepts / Definitions,0.537866318543752,,,
70652,An individual received a threatening antisemitic voice message focused on their Israeli identity from an estranged relative at their place of business.,Key Concepts / Definitions,0.5012052300771077,,,
67703,Individuals posted antisemitic and anti-Israel images and comments on a Jewish art museum's Facebook page.,Key Concepts / Definitions,0.5467431190808614,,,
70964,"A Jewish day school received an antisemitic voicemail from an individual who said, ""Jewish monkeys.""",Key Concepts / Definitions,0.489905828555425,,,
63505,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.554411614259084,,,
67125,"Two individuals approached a visibly Jewish woman and said, ""We don't like you Jews"" and threw a traffic cone at the victim.",Key Concepts / Definitions,0.5022796037991841,,,
68473,A student harassed a Jewish classmate who was reading a poem about antisemitism in class and said the Jewish student should also talk about Palestine and violence against Palestinians.,Key Concepts / Definitions,0.4510730448563894,,,
66093,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.554411614259084,,,
63749,"A Jewish organization received a phone call from an individual who said, ""You think there is antisemitism now? Oh my gosh, it's going to be going on for decades and decades and decades. The fucking world is against you. You committed genocide on the world court. You people are just amazing, but you asked for it and now you're going to get it.""",Key Concepts / Definitions,0.6290534380276998,,,
67700,"A Jewish elementary school student was bullied by a classmate who said, ""I hate Jewish people. They started the war. All Jews are greedy and power hungry.""",Key Concepts / Definitions,0.538286650498708,,,
68561,A Jewish non-profit received an antisemitic bomb threat.,Key Concepts / Definitions,0.5247472766240437,,,
64103,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
63646,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
70823,"An individual called a Jewish parent ""Yahud,"" a term often used as an antisemitic slur, during a Board of Education meeting.",Key Concepts / Definitions,0.5133364442189534,,,
67002,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
63556,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
71328,Two middle school students made antisemitic comments at school.,Key Concepts / Definitions,0.5087793711026509,,,
70313,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.554411614259084,,,
63655,A town council meeting was disrupted by an individual who made antisemitic and other offensive comments.,Key Concepts / Definitions,0.4701839629014333,,,
64126,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.554411614259084,,,
68141,"A Jewish individual received antisemitic messages on Facebook from an acquaintance, including: ""Do you not feel bad for being Jewish and seeing what's going on?"" and ""Fuckin Jews deserve it tbh.""",Key Concepts / Definitions,0.575846100171407,,,
65985,A synagogue received an antisemitic bomb threat.,Key Concepts / Definitions,0.5544114950497945,,,
73127,"A student called a classmate a ""disabled Jew"" at school.",Key Concepts / Definitions,0.485513145049413,,,
69993,A synagogue received an antisemitic bomb threat. (This incident represents one of two facilities targeted in Cleveland in one day).,Incidents / Events,0.6472236795425415,,,
64210,"""IDF Nazi"" was spray-painted on a wall next to an apartment complex.",Incidents / Events,0.5861141327222188,,,
69620,"A Jewish organization received a harassing antisemitic message that included: ""Kill All Jews.""",Incidents / Events,0.5746740344365437,,,
67415,A synagogue received an antisemitic bomb threat. (This incident represents one of two synagogues targeted that day).,Incidents / Events,0.697830705165863,,,
68313,"During a hockey game, a player hit an individual associated with the opposing team with his stick and said, ""you're a fucking Jew.""",Incidents / Events,0.507648345152537,,,
65971,A synagogue received an antisemitic bomb threat. (This incident represents one of twenty-three synagogues targeted in a day).,Incidents / Events,0.6665817184448242,,,
61652,A synagogue was targeted with an antisemitic bomb threat.,Incidents / Events,0.6677552742958068,,,
61273,A synagogue was targeted with an antisemitic bomb threat. (This incident represents one of three synagogues targeted in a day).,Incidents / Events,0.6986280961036682,,,
69339,Individuals associated with a high school sports team sent an image of two concentration camp victims with the faces replaced by Jewish players on the team in their team group chat.,Incidents / Events,0.4729102793534597,,,
67333,A mezuzah was ripped from the doorframe of a Jewish person's home.,Incidents / Events,0.4025143944422404,,,
66877,A synagogue received an antisemitic bomb threat. (This incident represents one of three facilities targeted in Manhattan that day).,Incidents / Events,0.7020529193878173,,,
73090,"Individuals placed ornaments on Christmas trees in Madison Square Park and Central Park that read: ""Intifada,"" a term commonly used as a call for violence against Israel and the Jewish community.",Incidents / Events,0.483576470931371,,,
61396,A synagogue was targeted with an antisemitic bomb threat.,Incidents / Events,0.6677552742958068,,,
66664,"An art gallery was vandalized with: ""Intifada.""",Incidents / Events,0.568819101969401,,,
64485,"A national cemetery was vandalized with: ""Intifada.""",Incidents / Events,0.5341184698740641,,,
64341,"A protester outside of an event with an IDF reservist kicked an attendee in the shin and yelled, ""You Zionist cunt, you should fucking die.""",Incidents / Events,0.447732383330663,,,
67964,"While walking in their neighborhood on Yom Kippur, a family was targeted by an individual who drove by and yelled at them, including, ""You all must be fucking Jews"" and ""Fucking idiot Jews.""",Incidents / Events,0.5750154816309611,,,
63577,"Graffiti was found in a park that read: ""Intifada,"" a term commonly used as a call for violence against Israel and the Jewish community.",Incidents / Events,0.5654580834706624,,,
70869,"Individuals yelled, ""Fuck you,"" ""Fuck Jews,"" ""Fuck you Jews,"" ""Kikes"" and ""N----r"" at someone walking through the campus of Rutgers University.",Incidents / Events,0.4965965989430745,,,
64555,"Swastika graffiti was found written on a business along with the words: ""Jews must die.""",Incidents / Events,0.5430417302449544,,,
67054,A synagogue received an antisemitic bomb threat. (This incident represents one of three facilities targeted in Cleveland in a day).,Incidents / Events,0.6416699571609497,,,
68147,Two middle school students harassed a Jewish classmate by playing German marching songs and performing Nazi salutes.,Incidents / Events,0.4221387747128804,,,
65960,A synagogue received an antisemitic bomb threat. (This incident represents one of twenty-three synagogues targeted in a day).,Incidents / Events,0.6665817184448242,,,
67395,"An individual threw a rock at the window of a synagogue, damaging it.",Incidents / Events,0.4020274840990702,,,
65796,A mezuzah was ripped from the doorpost of a Jewish home.,Incidents / Events,0.401345398346583,,,
65824,"Multiple restaurants owned by a Jewish individual were targeted with anti-Israel vandalism, including with red paint and fliers that read: ""Murdered"" in front of a Star of David above a picture of Palestinian children killed in the war between Israel and Hamas.",Incidents / Events,0.6525068842569987,,,
69606,"An individual repeatedly yelled, ""Fuck Jew"" at a visibly Jewish person in a public area.",Incidents / Events,0.4919383767445882,,,
63879,A kosher restaurant displaying fliers raising awareness of Israeli hostages was defaced with anti-Israel fliers.,Incidents / Events,0.4691858255068461,,,
69423,Antisemitic and anti-Israel vandalism was found on a military recruitment center.,Incidents / Events,0.5570599678357442,,,
67475,"A kosher restaurant received an online message that read: ""Jew kyke. Kykes are banned from cities, synagogues removed, because they are racists, perverted, transgressors, violent immoral in communities sic .""",Incidents / Events,0.5404791199366251,,,
66841,"An individual yelled, ""Get the fuck out of here, Jewish people do not belong here"" and hit a Jewish victim in the face twice.",Incidents / Events,0.6285192929903666,,,
66705,"A traffic control box was vandalized with: ""Israel swastika .""",Incidents / Events,0.5245293024381001,,,
63873,A synagogue received an antisemitic bomb threat. (This incident represents one of 10 synagogues targeted that day).,Incidents / Events,0.6994185729026794,,,
64125,"An individual physically assaulted a neighbor and made antisemitic comments including calling the victim, ""Fucking dirty Jew who deserves to be attacked like Israel should be attacked.""",Incidents / Events,0.5184262636502583,,,
67143,Individuals tore down fliers raising awareness of Israeli hostages taken by Hamas outside of the home of a Jewish public official.,Incidents / Events,0.4734832309881846,,,
65759,A mezuzah was ripped from the doorframe of a Jewish individual's apartment.,Incidents / Events,0.368245121161143,,,
67048,A synagogue received an antisemitic bomb threat. (This incident represents one of four facilities targeted in Cincinnati in a day).,Incidents / Events,0.6257084293365478,,,
64433,An individual made threats towards the Jewish community at a mall.,Incidents / Events,0.5361545923550923,,,
63448,A synagogue received an antisemitic bomb threat. (This incident represents one of three synagogues targeted in a day).,Incidents / Events,0.6615975184440612,,,
68465,A Jewish day school received an antisemitic bomb threat.,Incidents / Events,0.5504329764048258,,,
67421,A synagogue received an antisemitic bomb threat. (This incident represents one of three synagogues targeted in San Diego that day).,Incidents / Events,0.684025077342987,,,
73120,"An individual at a pharmacy yelled, ""Fucking Jews, go back to Brooklyn"" at Jewish customers.",Incidents / Events,0.5579270366032918,,,
69371,A synagogue received an antisemitic bomb threat. (This incident represents one of four synagogues targeted in a day).,Incidents / Events,0.6643569750785827,,,
71119,An Israeli flag was stolen from a Holocaust memorial.,Incidents / Events,0.4212357345422109,,,
65782,"A mural that read: ""Stop the Genocide"" was vandalized with swastikas and the words: ""Kill the Jews.""",Incidents / Events,0.5697773340543111,,,
69478,A Jewish individual was punched in the face in an antisemitic attack.,Incidents / Events,0.4991333428223928,,,
70150,"An individual went on an antisemitic tirade in public, referring to Jews as ""cannibals"" and said, ""Chosen ones? Who would choose you?""",Incidents / Events,0.5508615616162618,,,
66734,"Two individuals entered a synagogue during a Purim event, argued with attendees about the war between Israel and Hamas while shouting, ""Free Palestine"" and hit an attendee over the head.",Incidents / Events,0.5213345252672831,,,
65895,A Jewish day school received an antisemitic bomb threat via an email that included a swastika.,Incidents / Events,0.4920601192315419,,,
68423,"An individual harassed a Jewish family near a Jewish community center, shouting, ""Stop the killing. Stop the fucking war, you dirty fucking Jews. Fuck you,"" while performing a Nazi salute.",Incidents / Events,0.5272879842122395,,,
69944,"At an anti-Israel rally celebrating the anniversary of Hamas's October 7, 2023, antisemitic terrorist attack, organized by Nevadans for Palestinian Liberation and the Fifth Sun Project, a speaker said, ""Last year on October 7, 2023...the Resistance got up and broke those prison doors, they shattered it to the ground."" The speaker also praised Hezbollah leader Hassan Nasrallah by name. Protesters also chanted, ""Gaza broke the prison doors,"" ""Resistance is justified when people are occupied,"" and ""There is only one solution; Intifada, revolution,"" slogans commonly used to support Hamas's attack and as a call for violence against Israel and the Jewish community.",People,0.5669857823053995,,,
69367,"The host of a radio show made antisemitic statements, including, ""Do you know how many individuals associated with Congress possess Israeli passports? I've heard it's a pretty high percentage, something in the 80 percentile. Why is that? Couldn't that be a conflict of interest? And what about our courts? Don't they feel controlled by another country?""",People,0.5796879493395487,,,
63651,"An individual received a message from a freelance worker that read: ""You're nothing more than a hooked nosed money grubbing Jew...maybe God will do us all a favor and take the rest of your disgusting kyke bloodline. Have a great day you Shylock cunt sic .""",People,0.479977393468221,,,
66069,"A mezuzah was ripped from the doorpost of a Jewish student's dorm room at the University of California, Santa Barbara.",People,0.3096895161469777,,,
64219,"An individual in a car shouted, ""How you doing, baby killer?"" and ""Fucking bitch"" at someone entering a synagogue. Later, as the victim exited the synagogue, the individual shouted about Gaza and Palestinians, and referred to himself as a ""Jew hater.""",People,0.5649945103327433,,,
73174,"Student called a classmate walking on the Rutgers University campus while wearing a shirt that read: ""Proud Zionist"" a ""Nazi.""",People,0.4739110115369161,,,
70409,"An individual responded to a video of an Orthodox Jewish man by telling the man to ""jump into an oven.""",People,0.4808991494973501,,,
69786,"Lander University received an antisemitic bomb threat via an email that began, ""In the name of Palestine...""",People,0.5176257156531016,,,
69721,Individuals associated with the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during Shabbat services.,People,0.4663450065453847,,,
72287,"At a gathering, an anti-Israel organizer spoke in support of the antisemitic U.S.-designated terror group Hamas, including praising Hamas's violence against ""Zionists"" and the group's use of tunnels in Gaza. He also praised Hamas leader Yahya Sinwar, as well as Walid Daqqa and Ahmad Sa'adat, leaders of the antisemitic U.S.-designated terror group the Popular Front for the Liberation of Palestine.",People,0.6585961543718973,,,
69766,An individual urinated on a home's front porch while yelling antisemitic obscenities.,People,0.4619207345644633,,,
69693,An individual intentionally set fire to the gates of a Jewish museum.,People,0.4508175813357035,,,
70143,"At an anti-Israel protest organized by Students for Justice in Palestine and the Party for Socialism and Justice at Johns Hopkins University, a speaker defended anti-Israel protesters at other universities for ""supporting Palestinian Resistance and decolonization"" and disputed what they alleged were ""false accusations of antisemitism."" Protesters also held signs with messages that included: ""From the river to the sea,"" a slogan commonly used as a call for an end to the Jewish state.",People,0.5173334720929463,,,
73085,A Jewish nursing home received an antisemitic email that blamed Jews for the 9 11 terrorist attacks.,People,0.5465478860537211,,,
69033,"At an anti-Israel rally organized by the Harrisburg Palestine Coalition and the Philly Palestine Coalition, a protest organizer wore a shirt depicting Leila Khaled, a leader of the antisemitic U.S.-designated terror group Popular Front for the Liberation of Palestine.",People,0.6038165334065755,,,
70506,A Jewish individual received an email that blamed various natural disasters on Jewish people.,People,0.6089752875963846,,,
68270,The mezuzah on the door of a Jewish Northwestern Michigan University student was vandalized.,People,0.4126553816795349,,,
64312,Students asked a Jewish classmate if she liked Hitler and yelled to other students that she loved Hitler.,People,0.4861538949807485,,,
72683,"Anti-Israel protesters displayed a banner that depicted Leila Khaled, a leader of the Popular Front for the Liberation of Palestine.",People,0.5549109819730123,,,
65049,"A Hillel staffer at the University of California, Berkeley, received an email from an individual who claimed that ""Zionist warmongers"" allowed the October 7, 2023, terror attack to occur because they wanted to commit genocide.",People,0.5850166641871134,,,
69555,"A professor at Hunter College reportedly said in class, ""people are lying saying Hamas raped Israeli women,"" while staring at a Jewish student in class who was wearing a ""Chai"" necklace.",People,0.5175514482657114,,,
64008,Individuals associated with the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during Shabbat services.,People,0.4663450065453847,,,
69408,"Attendees of Henry Kissinger's memorial service at a synagogue were harassed by protesters who shouted, ""Zionist coward piece of shit"" and ""The Zionist entity will fucking crumble bitch and then you'll have nothing, you'll be worth nothing."" Another protester said, ""And we'll burn your homes too. You wanna see an armed resistance?""",People,0.586134517510732,,,
66725,"""Free Palestine"" was written on the grounds of a Holocaust Memorial.",People,0.5209194067319234,,,
70204,Individuals associated with the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during Shabbat services.,People,0.4663450065453847,,,
68041,Individuals associated with the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during Shabbat services.,People,0.4663450065453847,,,
64662,Individuals associated with the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during Shabbat services.,People,0.4663450065453847,,,
71473,"A synagogue received an anti-Israel email complaining about the kidnapping victims of the October 7, 2023, Hamas attack.",People,0.4604130628903707,,,
73060,An individual went on an antisemitic rant in a public area of Crown Heights.,People,0.5413771513303121,,,
65129,"At an anti-Israel rally organized by Students for Justice in Palestine and the Democratic Socialists of America, protesters chanted, ""Leila Khaled was a freedom fighter and she taught us how to fight. We gon' fight all day and night until we get it right."" Leila Khaled is a leader of the antisemitic U.S.-designated terrorist group the Popular Front for the Liberation of Palestine.",People,0.7729075514475504,,,
65091,"At an anti-Israel protest organized by Students for Socialism, the Party for Socialism and Liberation and Students for Justice in Palestine outside the Gaullaudent University Hillel, which was hosting an Israeli presenter, protesters held signs with messages that included: ""No 4 Zionism"" and chanted, ""We want justice you say how: Zionists off our campus now."" A speaker said, ""We have a responsibility to plan more protests, to show up at every disgusting Hillel event when they host another settler.""",People,0.5296893361409505,,,
68524,A synagogue received an antisemitic and conspiratorial email.,People,0.5544712785085042,,,
68236,Individuals associated with the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during Shabbat services.,People,0.4663450065453847,,,
69015,"During anti-Israel commentary at a public meeting, speakers expressed support for the antisemitic U.S.-designated terror group Hamas and excused Hamas's actions during its October 7, 2023, terrorist attack, saying, ""Hamas will be fertilized, not destroyed"" and ""Hamas did not start violence on October 7th.""",People,0.5539325717290242,,,
67272,Headstones at a Jewish cemetery were vandalized.,People,0.4155048373540242,,,
64815,"An antisemitic email was sent to Jewish organizations. The email referred to a Jewish public official as: ""Filthy Jewish vermin"" and ""Fucking criminal felon kike trash,"" and voiced several other antisemitic comments and conspiracy theories.",People,0.545391941388448,,,
71071,"Graffiti was found on the campus of the University of Pennsylvania that read: ""SINWAR TAKE 2,"" referring to Yahya Sinwar, a former leader of the antisemitic U.S.-designated terrorist group Hamas.",People,0.5908860805829366,,,
66905,Individuals associated with the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during Shabbat services.,People,0.4663450065453847,,,
70617,An individual asked a victim if they were Jewish and pushed them during a business dispute.,People,0.5024728420575459,,,
70106,"""Yahya Sinwar,"" a former leader of Hamas and architect of the October 7, 2023, terrorist attack, was spray-painted on a public sidewalk.",People,0.7674421949386596,,,
70088,"""Free Palestine, Avenge Sinwar"" was spray-painted on a public sidewalk. Yahya Sinwar was a leader of the antisemitic terrorist group Hamas and architect of the October 7, 2023, terrorist attack.",People,0.7606859766642252,,,
70253,An individual made an antisemitic shooting threat against a school.,People,0.5893724524180094,,,
65586,"An individual sent an antisemitic email to a town listserv that read: ""Zionist Jews committed 9 11.""",People,0.5745701157251993,,,
73219,"An individual tore down lawn signs in a homeowner's yard raising awareness for kidnapping victims of the October 7, 2023, Hamas attack.",People,0.3810334447224935,,,
73289,"At an anti-Israel rally organized by the Workers World Party, the Communist Student League, the Democratic Socialists of America and SUNY BDS, a speaker affiliated with the Workers World Party expressed support for the antisemitic U.S.-designated terror groups Hamas and Hezbollah, saying, ""Hamas is not a terrorist organization. Hamas are freedom fighters! Hezbollah is not a terrorist organization. Hezbollah are freedom fighters!"" ""Free Palestine, victory to the Axis of Resistance."" Protesters also held signs with messages that included: ""Victory to the Palestinian Resistance,"" ""Long live the Intifada,"" ""Resistance is not terrorism"" and ""Resistance is justified when people are occupied,"" slogans commonly used to support Hamas's antisemitic October 7, 2023, terrorist attack and as a call for violence against Israel and the Jewish community.",People,0.5759139302571614,,,
66033,"An Air Force reservist made antisemitic comments to a Jewish reservist, including saying that ""all Jews are bad"" and ""committing genocide,"" and promoting an antisemitic Holocaust denial film.",People,0.5297277831236521,,,
69771,A board member of a Jewish community center received an anti-Israel letter in the mail.,People,0.4895032289822896,,,
65501,"At an anti-Israel rally, protesters pasted stickers on university property at Colorado State University that included depictions of Leila Khaled, a leader of the antisemitic U.S.-designated terrorist group the Popular Front for the Liberation of Palestine, as well as messages that read: ""Zionism is terrorism,"" ""Resist colonial power by any means necessary"" and ""Intifada,"" a slogan commonly used as a call for violence against Israel and the Jewish community.",People,0.5762746575673421,,,
69550,"Graffiti was found in a bathroom at a Jewish community center that read: ""THIS IS WHAT OUR RULING CLASS HAS DECIDED WILL BE NORMAL. REST IN PEACE AARON BUSHNELL,"" referring to a man who died by suicide and said he ""knew the act was to protest the war between Israel and Hamas.""",People,0.4932711366017659,,,
66803,An individual yelled racist and antisemitic slurs in a public area.,People,0.5567498766581217,,,
73229,"An individual yelled antisemitic, homophobic and racist comments at their neighbor during an argument, including asking, ""how hot she wants the oven.""",Publications,0.4320653918584188,,,
67280,"A Jewish person received a harassing phone call from an unknown individual who said, ""jewish bitch.""",Publications,0.4886688831647237,,,
65935,"An individual on public transit harassed a Jewish person, yelling, ""You should go back to where you came from,"" and ""All Jews should have died in Auschwitz.""",Publications,0.4644379261334737,,,
70435,"An instructor at Cal Poly, San Luis Obispo allegedly approached Jewish students at an event and said, ""You are Zionists, you are part of the KKK."" The students tried to avoid the instructor, but he moved towards them, held a Palestinian flag in their face and said, ""Fuck Israel.""",Publications,0.5643764379819234,,,
71140,"An individual associated with a Black Hebrew Israelite group harassed someone wearing a Star of David necklace, calling them a ""Fake Jew"" and ""White Demon.""",Publications,0.553483629544576,,,
64317,A ride share driver repeatedly and aggressively asked if a passenger was Jewish.,Publications,0.4570939186414083,,,
68180,"A Jewish family's apartment door was vandalized with: ""Hate you Jew.""",Publications,0.508756542523702,,,
70967,A Jewish individual received antisemitic and anti-Israel books in the mail from an anonymous source.,Publications,0.5107436441580454,,,
70100,Two masked individuals physically assaulted Jewish DePaul University students who were showing support for Israel. The assailants reportedly made antisemitic comments before the attack.,Publications,0.4736787918408712,,,
72709,"An anti-Israel protester made comments at a city council meeting that included: ""Zionism is a fascist settler colonial movement. It has nothing to do with Judaism. This is not about religion, this is about white supremacy.""",Publications,0.645025754292806,,,
68549,"Two Jewish individuals received letters accusing them of ""spying for the state of Israel"" and quoting ""The Protocols of the Elders of Zion,"" an antisemitic text.",Publications,0.662677642027537,,,
65797,"A Jewish middle school student was bullied by classmates who assaulted him and said, ""dirty Jew"" and ""kike.""",Publications,0.4679158571561178,,,
71181,Hateful graffiti targeting Jews and other minority groups was found in the locker room of a school.,Publications,0.4986408296426137,,,
64121,"An individual approached an event for Jewish students at Ohio State University and said, ""I want to kill Jews.""",Publications,0.5491334441502889,,,
64785,"A synagogue received a phone call from an individual who asked, ""How much would it be to rent some Jew slaves?""",Publications,0.4906863235632578,,,
65550,"An individual read the antisemitic text: ""Jewish Supremacism"" on the subway.",Publications,0.5245168450673421,,,
71192,"An anti-Israel University of Denver student group's Instagram account posted a video that showed a professor calling Jewish students ""two-bit frat boys"" of a fraternity called ""Sigma Heil"" while performing a Nazi salute and calling a Jewish student a ""fucking monster...who felt completely entitled to be the SS on Kristallnacht."" Another video showed individuals referring to a visibly Jewish woman as a ""Jewish Karen"" and said, ""the wig is giving Orthodox Karen.""",Publications,0.560576701482137,,,
